"number","org.Ks","org.vwc_s","org.vwc_r","org.VG_alpha","org.VG_n","org.thermcond","org.thermcap","min.Ks","min.vwc_s","min.vwc_r","min.VG_alpha","min.VG_n","min.thermcond","min.thermcap","RMSE","NRMSE","NSE","R2","period","var","fire"
"0019",1.37373203160133,0.84,0.04,0.000978497731732088,1.50158019757953,0.202335858776642,3071832.15663978,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.195564371752521,0.25366036329591,0.39166953924511,0.614847892398316,"cal","Tower VWC","Moderate"
"0019",1.37373203160133,0.84,0.04,0.000978497731732088,1.50158019757953,0.202335858776642,3071832.15663978,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.105208476563945,0.16245496706413,0.79948166255117,0.924291956677217,"val","Tower VWC","Unburned"
"0019",1.37373203160133,0.84,0.04,0.000978497731732088,1.50158019757953,0.202335858776642,3071832.15663978,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,153.535255426818,0.258099522504715,0.377255496873446,0.946330341822657,"val","Thaw Depth","Moderate"
"0020",0.571120793048854,0.84,0.04,0.000353156741356244,3.55137607723412,0.263990916510229,3245673.09341719,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.357090887661205,0.763334812218167,-6.05394443225396,0.518754035859697,"cal","Tower VWC","Severe"
"0020",0.571120793048854,0.84,0.04,0.000353156741356244,3.55137607723412,0.263990916510229,3245673.09341719,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,176.451259860876,0.291836318615886,0.206419355546264,0.88643453943548,"val","Thaw Depth","Severe"
"0020",0.571120793048854,0.84,0.04,0.000353156741356244,3.55137607723412,0.263990916510229,3245673.09341719,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,3.20120825197047,0.120394736359498,0.793384159365048,0.826673032185409,"val","Tower Soil Temp","Severe"
"0020",0.571120793048854,0.84,0.04,0.000353156741356244,3.55137607723412,0.263990916510229,3245673.09341719,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,3.13039869782933,0.200733333461325,0.460956760718164,0.903666746572341,"cal","Tower Soil Temp","Severe"
"0020",0.571120793048854,0.84,0.04,0.000353156741356244,3.55137607723412,0.263990916510229,3245673.09341719,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,5.5919480413451,0.498695738418197,-4.81413356967015,0.773019893664818,"cal","Tower Soil Temp","Unburned"
"0020",0.571120793048854,0.84,0.04,0.000353156741356244,3.55137607723412,0.263990916510229,3245673.09341719,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.27562976517352,0.433253399353797,-0.559312534951802,0.557467157865297,"cal","Tower VWC","Unburned"
"0020",0.571120793048854,0.84,0.04,0.000353156741356244,3.55137607723412,0.263990916510229,3245673.09341719,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,219.289334923691,0.430645722330764,-0.64131919684587,0.949113771364935,"val","Thaw Depth","Unburned"
"0020",0.571120793048854,0.84,0.04,0.000353156741356244,3.55137607723412,0.263990916510229,3245673.09341719,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.286061517178514,0.646223306879173,-1.42787973652794,0.397164666397716,"val","Tower VWC","Severe"
"0020",0.571120793048854,0.84,0.04,0.000353156741356244,3.55137607723412,0.263990916510229,3245673.09341719,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.14069066818291,0.217243881979351,0.641422350884004,0.893798105214966,"val","Tower VWC","Unburned"
"0020",0.571120793048854,0.84,0.04,0.000353156741356244,3.55137607723412,0.263990916510229,3245673.09341719,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.347310892603548,0.436634482130153,-0.0156553306645724,0.34066479146886,"val","Tower VWC","Moderate"
"0020",0.571120793048854,0.84,0.04,0.000353156741356244,3.55137607723412,0.263990916510229,3245673.09341719,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,217.676882908232,0.461852402732647,-1.04458681943035,0.950850623332917,"cal","Thaw Depth","Moderate"
"0020",0.571120793048854,0.84,0.04,0.000353156741356244,3.55137607723412,0.263990916510229,3245673.09341719,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,4.85689543613326,0.273132938588283,0.0514464312607908,0.762023307354432,"val","Tower Soil Temp","Unburned"
"0020",0.571120793048854,0.84,0.04,0.000353156741356244,3.55137607723412,0.263990916510229,3245673.09341719,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,201.447848675514,0.399754767038583,-0.569928981366352,0.910351631568364,"cal","Thaw Depth","Severe"
"0020",0.571120793048854,0.84,0.04,0.000353156741356244,3.55137607723412,0.263990916510229,3245673.09341719,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,267.218104389395,0.596324490617551,-1.90856945560614,0.92154264772155,"cal","Thaw Depth","Unburned"
"0020",0.571120793048854,0.84,0.04,0.000353156741356244,3.55137607723412,0.263990916510229,3245673.09341719,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,3.24053385872652,0.152348590056537,0.654256403503597,0.852224790025888,"val","Tower Soil Temp","Moderate"
"0020",0.571120793048854,0.84,0.04,0.000353156741356244,3.55137607723412,0.263990916510229,3245673.09341719,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,4.36360930209683,0.294483419836091,-0.348201955809987,0.642608993092742,"cal","Tower Soil Temp","Moderate"
"0020",0.571120793048854,0.84,0.04,0.000353156741356244,3.55137607723412,0.263990916510229,3245673.09341719,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.263060809729933,0.3412078589113,-0.100708687375398,0.558425507434284,"cal","Tower VWC","Moderate"
"0020",0.571120793048854,0.84,0.04,0.000353156741356244,3.55137607723412,0.263990916510229,3245673.09341719,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,161.063504985369,0.270754841382172,0.314688589959288,0.955346672081953,"val","Thaw Depth","Moderate"
"0021",1.59144851887948,0.84,0.04,0.00166985578797641,3.64629732579205,0.304196722711495,2396945.74330607,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,3.1031710731164,0.198987392321414,0.470292976393014,0.904234558281808,"cal","Tower Soil Temp","Severe"
"0021",1.59144851887948,0.84,0.04,0.00166985578797641,3.64629732579205,0.304196722711495,2396945.74330607,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.302736332171005,0.647143876403309,-4.06994897075127,0.587489374283719,"cal","Tower VWC","Severe"
"0021",1.59144851887948,0.84,0.04,0.00166985578797641,3.64629732579205,0.304196722711495,2396945.74330607,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,172.734466981073,0.285689039463816,0.239499422774582,0.918282377151981,"val","Thaw Depth","Severe"
"0021",1.59144851887948,0.84,0.04,0.00166985578797641,3.64629732579205,0.304196722711495,2396945.74330607,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,4.05411354223443,0.152471783361281,0.66861902269266,0.754444111588452,"val","Tower Soil Temp","Severe"
"0021",1.59144851887948,0.84,0.04,0.00166985578797641,3.64629732579205,0.304196722711495,2396945.74330607,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.261486112281791,0.590706578949828,-1.02864264777574,0.402803960055073,"val","Tower VWC","Severe"
"0021",1.59144851887948,0.84,0.04,0.00166985578797641,3.64629732579205,0.304196722711495,2396945.74330607,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,4.2076476009772,0.283958156933408,-0.253550845942836,0.697088543847188,"cal","Tower Soil Temp","Moderate"
"0021",1.59144851887948,0.84,0.04,0.00166985578797641,3.64629732579205,0.304196722711495,2396945.74330607,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.224161030484975,0.290752185175934,0.200754282619416,0.631572437932315,"cal","Tower VWC","Moderate"
"0021",1.59144851887948,0.84,0.04,0.00166985578797641,3.64629732579205,0.304196722711495,2396945.74330607,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,168.083513408636,0.282555784540065,0.253647647601225,0.93122645695559,"val","Thaw Depth","Moderate"
"0021",1.59144851887948,0.84,0.04,0.00166985578797641,3.64629732579205,0.304196722711495,2396945.74330607,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,3.58149495881809,0.168378338588,0.577672164466373,0.766845530617764,"val","Tower Soil Temp","Moderate"
"0021",1.59144851887948,0.84,0.04,0.00166985578797641,3.64629732579205,0.304196722711495,2396945.74330607,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.347816942441259,0.437270681033,-0.0186172110327747,0.328000490215237,"val","Tower VWC","Moderate"
"0021",1.59144851887948,0.84,0.04,0.00166985578797641,3.64629732579205,0.304196722711495,2396945.74330607,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,NA,NA,NA,NA,"fail","fail","Unburned"
"0021",1.59144851887948,0.84,0.04,0.00166985578797641,3.64629732579205,0.304196722711495,2396945.74330607,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,213.957813770527,0.453961527991015,-0.975318996666274,0.967653629042187,"cal","Thaw Depth","Moderate"
"0021",1.59144851887948,0.84,0.04,0.00166985578797641,3.64629732579205,0.304196722711495,2396945.74330607,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,192.719161060934,0.382433487576624,-0.436827170867493,0.93812071925742,"cal","Thaw Depth","Severe"
"0022",1.19526954417571,0.84,0.04,0.00209520434000099,4.74442051825232,0.196144780199975,2697210.9006932,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.223810786990018,0.290297895412535,0.203249916423872,0.647590615513203,"cal","Tower VWC","Moderate"
"0022",1.19526954417571,0.84,0.04,0.00209520434000099,4.74442051825232,0.196144780199975,2697210.9006932,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.0999396557357954,0.154319252699103,0.819062606703071,0.895132056558646,"val","Tower VWC","Unburned"
"0022",1.19526954417571,0.84,0.04,0.00209520434000099,4.74442051825232,0.196144780199975,2697210.9006932,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,3.97487405399665,0.268249154266906,-0.11869057658431,0.725920459478545,"cal","Tower Soil Temp","Moderate"
"0022",1.19526954417571,0.84,0.04,0.00209520434000099,4.74442051825232,0.196144780199975,2697210.9006932,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,198.96628865814,0.444013593335105,-0.612525828058427,0.933671197693272,"cal","Thaw Depth","Unburned"
"0022",1.19526954417571,0.84,0.04,0.00209520434000099,4.74442051825232,0.196144780199975,2697210.9006932,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,151.005428501183,0.253846772087811,0.397608560975235,0.944115521415444,"val","Thaw Depth","Moderate"
"0022",1.19526954417571,0.84,0.04,0.00209520434000099,4.74442051825232,0.196144780199975,2697210.9006932,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,3.41118493358914,0.160371481277667,0.616882890085983,0.794920823850198,"val","Tower Soil Temp","Moderate"
"0022",1.19526954417571,0.84,0.04,0.00209520434000099,4.74442051825232,0.196144780199975,2697210.9006932,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.349627541532441,0.439546941332805,-0.0292498602383973,0.328987486714654,"val","Tower VWC","Moderate"
"0022",1.19526954417571,0.84,0.04,0.00209520434000099,4.74442051825232,0.196144780199975,2697210.9006932,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,4.60061850074275,0.258720918939917,0.148907432104136,0.791366030413463,"val","Tower Soil Temp","Unburned"
"0022",1.19526954417571,0.84,0.04,0.00209520434000099,4.74442051825232,0.196144780199975,2697210.9006932,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,5.39451798125914,0.481088720457273,-4.41083187725704,0.846953733583197,"cal","Tower Soil Temp","Unburned"
"0022",1.19526954417571,0.84,0.04,0.00209520434000099,4.74442051825232,0.196144780199975,2697210.9006932,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.223402363415905,0.351158857290613,-0.0243690927821953,0.616981308664053,"cal","Tower VWC","Unburned"
"0022",1.19526954417571,0.84,0.04,0.00209520434000099,4.74442051825232,0.196144780199975,2697210.9006932,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,183.881366450881,0.361110693805348,-0.154073511218019,0.934081427021568,"val","Thaw Depth","Unburned"
"0022",1.19526954417571,0.84,0.04,0.00209520434000099,4.74442051825232,0.196144780199975,2697210.9006932,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,NA,NA,NA,NA,"fail","fail","Severe"
"0022",1.19526954417571,0.84,0.04,0.00209520434000099,4.74442051825232,0.196144780199975,2697210.9006932,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,177.955794401096,0.37757482616559,-0.366486055825344,0.972899939752089,"cal","Thaw Depth","Moderate"
"0023",1.54476257722778,0.84,0.04,0.0023336111828062,4.13917193932459,0.299033773285628,2979083.61298218,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,NA,NA,NA,NA,"fail","fail","Moderate"
"0023",1.54476257722778,0.84,0.04,0.0023336111828062,4.13917193932459,0.299033773285628,2979083.61298218,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,3.01062486890273,0.193052969947714,0.501416864489472,0.881299292804673,"cal","Tower Soil Temp","Severe"
"0023",1.54476257722778,0.84,0.04,0.0023336111828062,4.13917193932459,0.299033773285628,2979083.61298218,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.283526727051063,0.606080492195846,-3.4469526731385,0.539312872065806,"cal","Tower VWC","Severe"
"0023",1.54476257722778,0.84,0.04,0.0023336111828062,4.13917193932459,0.299033773285628,2979083.61298218,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,175.707349044786,0.290605949424319,0.213096652989063,0.919021492836006,"val","Thaw Depth","Severe"
"0023",1.54476257722778,0.84,0.04,0.0023336111828062,4.13917193932459,0.299033773285628,2979083.61298218,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,169.765926034909,0.336884899289685,-0.114951029157649,0.935867586752271,"cal","Thaw Depth","Severe"
"0023",1.54476257722778,0.84,0.04,0.0023336111828062,4.13917193932459,0.299033773285628,2979083.61298218,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,NA,NA,NA,NA,"fail","fail","Unburned"
"0023",1.54476257722778,0.84,0.04,0.0023336111828062,4.13917193932459,0.299033773285628,2979083.61298218,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,3.67993466819398,0.138399232203866,0.726966475017176,0.7901807276483,"val","Tower Soil Temp","Severe"
"0023",1.54476257722778,0.84,0.04,0.0023336111828062,4.13917193932459,0.299033773285628,2979083.61298218,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.242093411276157,0.5468977664371,-0.738898509055048,0.403339279803866,"val","Tower VWC","Severe"
"0024",0.816914881381889,0.84,0.04,0.00203567788856255,4.54779509514263,0.217668918007694,3036825.33305348,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,NA,NA,NA,NA,"fail","fail","Moderate"
"0024",0.816914881381889,0.84,0.04,0.00203567788856255,4.54779509514263,0.217668918007694,3036825.33305348,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,3.0129197096196,0.193200124055329,0.500656487491484,0.874724645575459,"cal","Tower Soil Temp","Severe"
"0024",0.816914881381889,0.84,0.04,0.00203567788856255,4.54779509514263,0.217668918007694,3036825.33305348,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.286476408788549,0.612385875035309,-3.53996208596101,0.558937150823302,"cal","Tower VWC","Severe"
"0024",0.816914881381889,0.84,0.04,0.00203567788856255,4.54779509514263,0.217668918007694,3036825.33305348,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,155.666815010608,0.257460503592749,0.382362553127607,0.920571882905327,"val","Thaw Depth","Severe"
"0024",0.816914881381889,0.84,0.04,0.00203567788856255,4.54779509514263,0.217668918007694,3036825.33305348,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,163.779919903754,0.325006219511347,-0.0377101100838915,0.953760426257931,"cal","Thaw Depth","Severe"
"0024",0.816914881381889,0.84,0.04,0.00203567788856255,4.54779509514263,0.217668918007694,3036825.33305348,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,3.68308349259644,0.138517656827925,0.726499019733325,0.785484421979203,"val","Tower Soil Temp","Severe"
"0024",0.816914881381889,0.84,0.04,0.00203567788856255,4.54779509514263,0.217668918007694,3036825.33305348,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,NA,NA,NA,NA,"fail","fail","Unburned"
"0024",0.816914881381889,0.84,0.04,0.00203567788856255,4.54779509514263,0.217668918007694,3036825.33305348,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.230061696893133,0.519717688764607,-0.570351712933843,0.379564205084119,"val","Tower VWC","Severe"
"0025",1.40296512595112,0.84,0.04,0.000888407555635436,3.98138903432032,0.208709250430693,2375947.965011,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,262.099018947153,0.584900728646977,-1.7981981948811,0.928163641851462,"cal","Thaw Depth","Unburned"
"0025",1.40296512595112,0.84,0.04,0.000888407555635436,3.98138903432032,0.208709250430693,2375947.965011,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,5.75640760460888,0.513362413204044,-5.16115062498102,0.770225165209849,"cal","Tower Soil Temp","Unburned"
"0025",1.40296512595112,0.84,0.04,0.000888407555635436,3.98138903432032,0.208709250430693,2375947.965011,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.131999029612615,0.203822911504483,0.68435849304646,0.900246494441986,"val","Tower VWC","Unburned"
"0025",1.40296512595112,0.84,0.04,0.000888407555635436,3.98138903432032,0.208709250430693,2375947.965011,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,4.35536897962338,0.293927311767165,-0.343114823438855,0.693506451469034,"cal","Tower Soil Temp","Moderate"
"0025",1.40296512595112,0.84,0.04,0.000888407555635436,3.98138903432032,0.208709250430693,2375947.965011,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.23224992433186,0.301244033632153,0.142031681433428,0.623117123754579,"cal","Tower VWC","Moderate"
"0025",1.40296512595112,0.84,0.04,0.000888407555635436,3.98138903432032,0.208709250430693,2375947.965011,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.243235887111125,0.382334523520669,-0.214328652579541,0.621858474225112,"cal","Tower VWC","Unburned"
"0025",1.40296512595112,0.84,0.04,0.000888407555635436,3.98138903432032,0.208709250430693,2375947.965011,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,213.057938454809,0.418408354588255,-0.549364030045041,0.953104163952354,"val","Thaw Depth","Unburned"
"0025",1.40296512595112,0.84,0.04,0.000888407555635436,3.98138903432032,0.208709250430693,2375947.965011,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.344203418849227,0.432727808822904,0.0024379860688245,0.34063392020111,"val","Tower VWC","Moderate"
"0025",1.40296512595112,0.84,0.04,0.000888407555635436,3.98138903432032,0.208709250430693,2375947.965011,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,3.22799872835414,0.206991826824089,0.426820030643458,0.896000863999778,"cal","Tower Soil Temp","Severe"
"0025",1.40296512595112,0.84,0.04,0.000888407555635436,3.98138903432032,0.208709250430693,2375947.965011,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,159.601189895261,0.268296625349255,0.327076150202832,0.95841359713695,"val","Thaw Depth","Moderate"
"0025",1.40296512595112,0.84,0.04,0.000888407555635436,3.98138903432032,0.208709250430693,2375947.965011,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,3.63651211600237,0.170964883488116,0.564597321918339,0.78057373012007,"val","Tower Soil Temp","Moderate"
"0025",1.40296512595112,0.84,0.04,0.000888407555635436,3.98138903432032,0.208709250430693,2375947.965011,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,203.498748233918,0.40382458898297,-0.602057957381495,0.925622347011933,"cal","Thaw Depth","Severe"
"0025",1.40296512595112,0.84,0.04,0.000888407555635436,3.98138903432032,0.208709250430693,2375947.965011,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,5.03284397535152,0.283027601174483,-0.01852405126468,0.753090151440119,"val","Tower Soil Temp","Unburned"
"0025",1.40296512595112,0.84,0.04,0.000888407555635436,3.98138903432032,0.208709250430693,2375947.965011,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.350247330433353,0.748705692148368,-5.78616110976572,0.585010187373928,"cal","Tower VWC","Severe"
"0025",1.40296512595112,0.84,0.04,0.000888407555635436,3.98138903432032,0.208709250430693,2375947.965011,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,177.454088617697,0.293494917442687,0.197373379261155,0.919989118028869,"val","Thaw Depth","Severe"
"0025",1.40296512595112,0.84,0.04,0.000888407555635436,3.98138903432032,0.208709250430693,2375947.965011,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,4.19600387408979,0.157808158801764,0.645017028833209,0.740263893979171,"val","Tower Soil Temp","Severe"
"0025",1.40296512595112,0.84,0.04,0.000888407555635436,3.98138903432032,0.208709250430693,2375947.965011,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,216.881584575677,0.460164991369197,-1.02967401832152,0.952844863105422,"cal","Thaw Depth","Moderate"
"0025",1.40296512595112,0.84,0.04,0.000888407555635436,3.98138903432032,0.208709250430693,2375947.965011,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.283554485629971,0.640559831995415,-1.38551053533191,0.401615055616296,"val","Tower VWC","Severe"
"0026",0.137744546752453,0.84,0.04,0.00241137333366286,4.60123835996564,0.207224942749017,2678463.88986916,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.0994563888535009,0.153573028554334,0.820808252811464,0.900142772455379,"val","Tower VWC","Unburned"
"0026",0.137744546752453,0.84,0.04,0.00241137333366286,4.60123835996564,0.207224942749017,2678463.88986916,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,249.338018981967,0.556423253958656,-1.53235560148235,0.935018586446275,"cal","Thaw Depth","Unburned"
"0026",0.137744546752453,0.84,0.04,0.00241137333366286,4.60123835996564,0.207224942749017,2678463.88986916,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,5.69002558015789,0.507442395268163,-5.01987103678263,0.799869764030788,"cal","Tower Soil Temp","Unburned"
"0026",0.137744546752453,0.84,0.04,0.00241137333366286,4.60123835996564,0.207224942749017,2678463.88986916,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.22987318423211,0.361330128573543,-0.0845699402643099,0.626789026907428,"cal","Tower VWC","Unburned"
"0026",0.137744546752453,0.84,0.04,0.00241137333366286,4.60123835996564,0.207224942749017,2678463.88986916,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,4.72528859386407,0.26573188084677,0.102155698079125,0.75861972493081,"val","Tower Soil Temp","Unburned"
"0026",0.137744546752453,0.84,0.04,0.00241137333366286,4.60123835996564,0.207224942749017,2678463.88986916,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,206.432419657732,0.437994644847204,-0.838809519171035,0.958701831890267,"cal","Thaw Depth","Moderate"
"0026",0.137744546752453,0.84,0.04,0.00241137333366286,4.60123835996564,0.207224942749017,2678463.88986916,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,4.08235215285661,0.275502442982409,-0.180005863871722,0.73845687971034,"cal","Tower Soil Temp","Moderate"
"0026",0.137744546752453,0.84,0.04,0.00241137333366286,4.60123835996564,0.207224942749017,2678463.88986916,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,211.828543677089,0.4159940392625,-0.531535222115669,0.940319616100294,"val","Thaw Depth","Unburned"
"0026",0.137744546752453,0.84,0.04,0.00241137333366286,4.60123835996564,0.207224942749017,2678463.88986916,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,147.404366913971,0.247793229052462,0.425996724287273,0.934643666610538,"val","Thaw Depth","Moderate"
"0026",0.137744546752453,0.84,0.04,0.00241137333366286,4.60123835996564,0.207224942749017,2678463.88986916,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,3.39062105076334,0.159404702749443,0.62148811004992,0.793427524921564,"val","Tower Soil Temp","Moderate"
"0026",0.137744546752453,0.84,0.04,0.00241137333366286,4.60123835996564,0.207224942749017,2678463.88986916,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.360551362464505,0.453280218915317,-0.0945707186939018,0.324688804317514,"val","Tower VWC","Moderate"
"0026",0.137744546752453,0.84,0.04,0.00241137333366286,4.60123835996564,0.207224942749017,2678463.88986916,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.236209624099821,0.3063800350044,0.112526761356051,0.621135633008269,"cal","Tower VWC","Moderate"
"0026",0.137744546752453,0.84,0.04,0.00241137333366286,4.60123835996564,0.207224942749017,2678463.88986916,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,170.330325011566,0.338004897258955,-0.122376821519979,0.937561144466953,"cal","Thaw Depth","Severe"
"0026",0.137744546752453,0.84,0.04,0.00241137333366286,4.60123835996564,0.207224942749017,2678463.88986916,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,3.02315282143667,0.193856310964731,0.497258776270883,0.880055143960549,"cal","Tower Soil Temp","Severe"
"0026",0.137744546752453,0.84,0.04,0.00241137333366286,4.60123835996564,0.207224942749017,2678463.88986916,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.276505691832626,0.591071986559804,-3.22943787034074,0.548207352412589,"cal","Tower VWC","Severe"
"0026",0.137744546752453,0.84,0.04,0.00241137333366286,4.60123835996564,0.207224942749017,2678463.88986916,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,163.509922387793,0.270432378008786,0.318556639515129,0.910500449097446,"val","Thaw Depth","Severe"
"0026",0.137744546752453,0.84,0.04,0.00241137333366286,4.60123835996564,0.207224942749017,2678463.88986916,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,3.55800718357721,0.133813642573332,0.744759609579691,0.798287629131669,"val","Tower Soil Temp","Severe"
"0026",0.137744546752453,0.84,0.04,0.00241137333366286,4.60123835996564,0.207224942749017,2678463.88986916,0.021,0.56,0.07,0.00241,1.33,1.62,2e+06,0.206012659486586,0.465390044020903,-0.259204051332968,0.359470072273757,"val","Tower VWC","Severe"
